customer_id,age,gender,location,marital_status,dependents,education_level,tenure_months,contract_type,payment_method,paperless_billing,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,data_usage_gb,call_duration_minutes,customer_service_calls,late_payments,payment_failures,contract_renewal_eligible,avg_monthly_download_gb,avg_monthly_upload_gb,customer_satisfaction_score,nps_score,last_interaction_days,churn
CUST-00351,60,Male,Urban,Married,3,Bachelor,44,One Year,Credit Card,No,106.74,4788.95,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,492.77,398.02,0,2,0,No,90.29,12.53,4.0,-25.0,18,No
CUST-00352,67,Female,Urban,Single,1,Bachelor,5,Month-to-Month,Electronic,No,103.86,540.01,Yes,No,Fiber,Yes,Yes,No,No,No,Yes,,1903.58,2,0,0,No,86.3,15.91,4.0,4.0,251,Yes
CUST-00353,42,Male,Suburban,Married,1,Master,60,Month-to-Month,Credit Card,Yes,95.12,5826.36,Yes,Yes,Fiber,No,Yes,Yes,No,No,No,314.97,1068.39,2,0,0,No,70.7,16.98,4.0,-56.0,283,No
CUST-00354,74,Male,Suburban,Married,4,Bachelor,6,One Year,Electronic,Yes,34.79,218.57,No,No,DSL,No,Yes,Yes,No,No,Yes,267.76,0.0,2,0,0,No,50.05,11.49,2.0,0.0,330,No
CUST-00355,68,Male,Urban,Single,0,High School,7,Month-to-Month,Bank Transfer,No,82.01,581.83,No,No,No,No,No,No,No,No,No,0.0,0.0,2,3,0,No,0.0,0.0,4.0,62.0,49,Yes
CUST-00356,30,Female,Urban,Married,0,Bachelor,46,Month-to-Month,Credit Card,Yes,66.31,3191.63,Yes,No,DSL,No,No,No,No,No,No,83.89,1588.1,0,1,1,No,74.25,20.49,3.0,3.0,310,No
CUST-00357,41,Male,Suburban,Divorced,1,Master,57,Two Year,Bank Transfer,No,83.84,4615.25,Yes,No,Fiber,No,No,No,Yes,Yes,No,494.63,1671.15,3,2,0,Yes,130.38,16.19,4.0,-95.0,136,Yes
CUST-00358,28,Male,Urban,Divorced,2,Bachelor,54,Month-to-Month,Credit Card,No,139.84,7213.56,No,No,Fiber,No,Yes,No,No,Yes,No,,0.0,1,2,0,No,137.85,28.18,3.0,64.0,225,Yes
CUST-00359,69,Male,Urban,Single,2,Bachelor,46,Two Year,Credit Card,No,82.47,3823.59,Yes,No,Fiber,No,No,No,No,Yes,Yes,62.9,1182.18,0,1,1,Yes,252.39,61.86,4.0,-65.0,220,No
CUST-00360,68,Male,Urban,Single,1,PhD,10,One Year,Electronic,Yes,21.82,228.72,Yes,No,Fiber,No,No,Yes,No,No,No,107.4,1747.2,3,0,0,Yes,233.87,53.14,4.0,43.0,112,No
CUST-00361,34,Male,Suburban,Divorced,4,Master,4,Two Year,Credit Card,No,77.05,305.66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,134.17,1069.06,1,2,0,No,40.79,7.74,5.0,99.0,148,No
CUST-00362,54,Female,Suburban,Single,2,Bachelor,67,Month-to-Month,Credit Card,No,126.68,8243.43,Yes,Yes,No,No,No,No,No,No,No,0.0,1253.41,1,1,2,No,0.0,0.0,4.0,-79.0,47,Yes
CUST-00363,30,Female,Urban,Married,0,Master,25,One Year,Credit Card,Yes,121.41,3041.74,Yes,No,DSL,No,No,Yes,Yes,No,Yes,167.77,1541.57,4,4,1,Yes,11.09,1.24,3.0,-32.0,57,Yes
CUST-00364,44,Female,Rural,Single,2,Master,61,Month-to-Month,Bank Transfer,Yes,86.74,5369.92,Yes,No,No,No,No,No,No,No,No,0.0,908.33,1,1,0,No,0.0,0.0,4.0,-32.0,196,No
CUST-00365,37,Male,Urban,Married,0,PhD,38,Two Year,Bank Transfer,Yes,52.47,1957.01,Yes,No,Fiber,Yes,Yes,No,Yes,No,Yes,83.25,239.8,4,0,0,Yes,207.27,34.95,4.0,-38.0,224,No
CUST-00366,50,Male,Urban,Single,2,PhD,32,Month-to-Month,Bank Transfer,Yes,80.46,2630.07,Yes,No,Fiber,No,No,Yes,No,Yes,No,163.36,765.32,2,1,0,No,65.45,8.09,3.0,-26.0,136,Yes
CUST-00367,59,Male,Urban,Divorced,0,Bachelor,23,Month-to-Month,Electronic,No,93.28,2247.4,Yes,No,Fiber,Yes,No,No,Yes,Yes,Yes,35.16,1285.49,2,1,2,No,70.38,13.04,3.0,6.0,194,No
CUST-00368,49,Male,Urban,Divorced,2,Bachelor,37,Two Year,Credit Card,No,149.98,5769.67,No,No,DSL,No,Yes,No,Yes,No,No,444.86,0.0,1,1,0,Yes,23.18,3.15,4.0,-82.0,205,No
CUST-00369,25,Female,Urban,Single,1,High School,3,Month-to-Month,Electronic,No,103.74,304.74,Yes,No,Fiber,No,No,No,Yes,No,No,99.38,381.93,2,0,0,No,191.48,48.99,3.0,1.0,17,Yes
CUST-00370,73,Male,Urban,Married,3,Bachelor,13,Month-to-Month,Bank Transfer,Yes,110.25,1408.47,Yes,Yes,No,No,No,No,No,No,No,0.0,656.85,0,1,0,No,0.0,0.0,3.0,25.0,267,Yes
CUST-00371,46,Male,Suburban,Married,1,Master,34,Month-to-Month,Credit Card,No,83.89,2815.59,Yes,No,DSL,No,Yes,Yes,No,No,Yes,174.78,161.01,1,2,2,No,24.07,4.28,2.0,26.0,214,Yes
CUST-00372,57,Female,Suburban,Single,2,Master,65,One Year,Electronic,Yes,66.08,4250.14,Yes,Yes,Fiber,No,Yes,No,Yes,No,No,237.2,1512.5,7,0,0,Yes,122.62,24.8,3.0,45.0,205,No
CUST-00373,36,Male,Suburban,Married,0,Bachelor,8,Month-to-Month,Bank Transfer,No,125.68,965.28,No,No,Fiber,No,No,No,No,Yes,No,145.63,0.0,4,0,1,No,262.86,76.41,1.0,13.0,123,Yes
CUST-00374,23,Female,Suburban,Married,4,Bachelor,9,Month-to-Month,Credit Card,No,84.34,778.96,Yes,No,Fiber,Yes,Yes,Yes,Yes,No,Yes,348.22,336.05,2,1,1,No,75.33,15.6,4.0,-28.0,15,No
CUST-00375,61,Male,Urban,Single,3,Bachelor,28,Month-to-Month,Credit Card,No,149.31,4124.37,Yes,Yes,DSL,No,Yes,No,No,No,No,422.27,1428.35,0,1,0,No,30.47,9.11,2.0,13.0,164,Yes
CUST-00376,56,Female,Rural,Single,0,Bachelor,18,One Year,Electronic,No,79.43,1483.96,Yes,Yes,Fiber,No,Yes,No,Yes,Yes,Yes,143.14,1701.56,4,1,0,Yes,156.1,20.05,3.0,44.0,147,Yes
CUST-00377,65,Male,Urban,Divorced,4,Master,42,Two Year,Credit Card,No,28.84,1263.0,Yes,Yes,No,No,No,No,No,No,No,0.0,137.76,2,1,0,Yes,0.0,0.0,3.0,-60.0,275,Yes
CUST-00378,58,Female,Suburban,Divorced,1,Bachelor,41,Month-to-Month,Mailed Check,No,108.74,4246.13,Yes,No,DSL,No,No,Yes,Yes,No,Yes,340.72,543.84,2,0,1,No,26.76,5.34,,60.0,232,No
CUST-00379,38,Male,Urban,Married,2,High School,70,Month-to-Month,Credit Card,No,26.06,1913.56,Yes,No,Fiber,No,No,Yes,No,Yes,No,97.58,1895.94,1,2,1,No,299.28,31.29,5.0,82.0,24,No
CUST-00380,74,Female,Rural,Single,2,Bachelor,33,Month-to-Month,Mailed Check,Yes,52.57,1771.08,Yes,No,Fiber,No,Yes,Yes,No,No,No,319.92,831.98,3,2,0,No,138.82,40.87,4.0,-19.0,267,No
CUST-00381,39,Male,Suburban,Married,0,High School,54,Month-to-Month,Electronic,No,65.99,3570.51,Yes,No,Fiber,Yes,No,Yes,Yes,Yes,Yes,47.21,1883.32,3,1,2,No,146.61,42.96,4.0,51.0,364,No
CUST-00382,59,Female,Urban,Single,4,PhD,36,Month-to-Month,Credit Card,No,116.13,4134.6,No,No,Fiber,No,No,No,Yes,No,No,310.07,0.0,1,0,2,No,80.53,14.23,4.0,-24.0,294,Yes
CUST-00383,27,Male,Suburban,Divorced,1,Bachelor,56,One Year,Bank Transfer,Yes,84.25,4726.77,No,No,Fiber,Yes,Yes,Yes,Yes,Yes,No,256.7,0.0,2,0,0,Yes,220.05,64.0,1.0,67.0,70,Yes
CUST-00384,27,Male,Urban,Single,0,Master,17,One Year,Credit Card,Yes,23.72,396.23,No,No,DSL,No,Yes,No,Yes,No,No,56.95,0.0,1,2,1,No,55.73,7.14,2.0,-73.0,199,Yes
CUST-00385,69,Female,Suburban,Married,3,High School,10,Two Year,Electronic,No,100.19,1014.2,No,No,No,No,No,No,No,No,No,0.0,0.0,0,0,1,No,0.0,0.0,2.0,9.0,46,Yes
CUST-00386,46,Female,Suburban,Married,2,High School,44,Month-to-Month,Credit Card,Yes,73.49,3101.81,Yes,Yes,No,No,No,No,No,No,No,0.0,1803.22,4,2,1,No,0.0,0.0,2.0,94.0,24,Yes
CUST-00387,33,Male,Urban,Married,0,Bachelor,2,One Year,Credit Card,Yes,139.84,283.06,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,108.56,1961.69,1,5,0,No,68.85,10.28,3.0,66.0,212,No
CUST-00388,18,Female,Urban,Married,0,Master,14,One Year,Bank Transfer,No,84.94,1162.49,Yes,Yes,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,176.69,1913.57,4,0,1,Yes,264.17,67.59,4.0,-80.0,32,No
CUST-00389,34,Male,Urban,Married,2,Bachelor,41,One Year,Bank Transfer,No,112.17,4377.01,Yes,No,Fiber,Yes,Yes,Yes,No,Yes,No,,1718.85,3,3,0,Yes,234.73,41.19,2.0,64.0,213,Yes
CUST-00390,47,Female,Suburban,Married,0,High School,2,Two Year,Bank Transfer,No,48.45,97.42,Yes,No,No,No,No,No,No,No,No,0.0,1709.09,1,2,0,No,0.0,0.0,5.0,29.0,210,No
CUST-00391,43,Female,Urban,Married,4,High School,19,Month-to-Month,Bank Transfer,Yes,118.93,2277.33,Yes,No,No,No,No,No,No,No,No,0.0,1356.06,3,2,0,No,0.0,0.0,,-95.0,28,No
CUST-00392,70,Female,Suburban,Single,2,Bachelor,1,Month-to-Month,Electronic,Yes,113.72,112.89,No,No,No,No,No,No,No,No,No,0.0,0.0,1,0,1,No,0.0,0.0,5.0,-49.0,258,Yes
CUST-00393,63,Female,Rural,Married,1,High School,2,One Year,Credit Card,Yes,137.53,263.3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,51.27,495.85,0,0,1,No,87.01,20.59,1.0,-96.0,38,Yes
CUST-00394,36,Female,Urban,Divorced,1,Bachelor,27,Month-to-Month,Bank Transfer,Yes,24.4,684.62,Yes,No,No,No,No,No,No,No,No,0.0,837.03,2,1,1,No,0.0,0.0,5.0,74.0,259,Yes
CUST-00395,70,Male,Rural,Single,1,Bachelor,2,Month-to-Month,Mailed Check,Yes,78.18,158.09,Yes,Yes,No,No,No,No,No,No,No,0.0,1317.59,0,0,0,No,0.0,0.0,,-58.0,164,Yes
CUST-00396,38,Female,Suburban,Single,1,High School,51,Month-to-Month,Electronic,No,108.29,5310.57,Yes,No,Fiber,No,Yes,No,Yes,No,No,298.4,1762.07,3,0,1,No,166.78,25.59,5.0,-5.0,94,Yes
CUST-00397,34,Male,Urban,Single,3,High School,10,Month-to-Month,Credit Card,Yes,32.37,324.07,Yes,No,Fiber,Yes,Yes,No,No,Yes,No,138.57,1354.89,2,0,1,No,244.27,43.63,4.0,0.0,219,No
CUST-00398,63,Female,Urban,Single,5,High School,19,One Year,Electronic,Yes,73.38,1393.81,Yes,No,Fiber,Yes,No,Yes,Yes,No,No,366.7,1694.14,2,2,0,Yes,89.56,14.3,4.0,13.0,267,No
CUST-00399,57,Female,Suburban,Married,2,PhD,13,Month-to-Month,Electronic,Yes,142.48,1770.8,Yes,No,Fiber,Yes,No,No,Yes,No,No,361.5,1000.5,2,2,2,No,80.83,18.49,1.0,-61.0,117,Yes
CUST-00400,38,Male,Urban,Married,1,Bachelor,48,Month-to-Month,Credit Card,Yes,76.67,3719.56,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,276.02,1462.88,4,0,1,No,92.3,11.1,1.0,38.0,65,Yes
CUST-00401,70,Female,Urban,Married,0,Master,56,One Year,Credit Card,Yes,148.1,8549.46,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,120.46,1961.96,0,1,0,Yes,34.87,6.82,2.0,41.0,192,Yes
CUST-00402,58,Female,Urban,Single,2,Bachelor,72,One Year,Electronic,Yes,27.39,2021.12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,126.85,391.63,0,1,0,Yes,61.8,10.31,5.0,-99.0,319,No
CUST-00403,57,Female,Suburban,Married,2,Master,56,Two Year,Bank Transfer,No,113.32,6157.31,Yes,No,Fiber,No,No,No,No,Yes,Yes,191.43,1861.15,2,0,1,Yes,54.86,15.19,1.0,66.0,34,No
CUST-00404,62,Male,Suburban,Married,2,High School,50,Month-to-Month,Bank Transfer,Yes,95.53,4949.66,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,72.51,1092.49,3,0,0,No,,3.93,2.0,90.0,174,No
CUST-00405,66,Male,Suburban,Divorced,0,Bachelor,45,Two Year,Mailed Check,Yes,85.07,3767.88,Yes,No,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,168.83,1322.11,3,1,1,No,114.35,30.41,5.0,-38.0,111,Yes
CUST-00406,36,Female,Urban,Single,3,Master,59,One Year,Electronic,Yes,146.21,9011.58,Yes,Yes,DSL,No,Yes,No,No,No,Yes,342.18,1767.95,1,0,0,No,53.83,7.19,,18.0,307,No
CUST-00407,24,Male,Rural,Married,1,Master,39,Two Year,Credit Card,Yes,36.85,1375.77,Yes,Yes,No,No,No,No,No,No,No,0.0,878.34,1,2,0,No,0.0,0.0,5.0,45.0,289,No
CUST-00408,34,Male,Rural,Divorced,2,Master,21,Month-to-Month,Credit Card,Yes,136.48,2862.12,Yes,No,No,No,No,No,No,No,No,0.0,895.52,0,0,0,No,0.0,0.0,4.0,-7.0,339,Yes
CUST-00409,18,Female,Urban,Married,3,Master,55,One Year,Electronic,Yes,109.86,6101.06,Yes,Yes,No,No,No,No,No,No,No,0.0,1101.65,2,0,0,Yes,0.0,0.0,1.0,,79,No
CUST-00410,54,Male,Urban,Married,2,High School,57,Two Year,Credit Card,Yes,53.67,2981.96,Yes,No,Fiber,No,Yes,No,No,No,Yes,416.32,136.29,2,2,0,Yes,196.96,40.22,1.0,28.0,110,No
CUST-00411,74,Female,Rural,Single,1,Bachelor,41,Two Year,Bank Transfer,No,137.22,5778.57,Yes,Yes,DSL,No,No,No,Yes,Yes,No,445.35,1043.67,4,1,0,No,52.35,15.58,4.0,44.0,91,Yes
CUST-00412,23,Female,Rural,Divorced,2,Bachelor,70,Month-to-Month,Electronic,Yes,75.81,5373.92,Yes,No,Fiber,Yes,No,No,No,No,No,205.01,653.07,3,0,0,No,256.39,27.4,5.0,-47.0,185,No
CUST-00413,43,Female,Suburban,Married,0,Master,49,Month-to-Month,Mailed Check,Yes,125.85,5869.46,Yes,No,DSL,No,Yes,Yes,No,Yes,No,13.45,1863.11,0,1,2,No,28.74,5.53,5.0,21.0,40,No
CUST-00414,19,Male,Rural,Divorced,3,Bachelor,44,One Year,Bank Transfer,Yes,70.55,3137.78,Yes,No,No,No,No,No,No,No,No,0.0,266.7,2,2,0,Yes,0.0,0.0,3.0,23.0,86,Yes
CUST-00415,49,Male,Suburban,Married,0,Master,35,Two Year,Bank Transfer,Yes,130.62,4567.84,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,392.02,972.71,2,1,0,No,58.35,9.8,3.0,66.0,223,Yes
CUST-00416,74,Male,Urban,Married,1,Bachelor,5,Month-to-Month,Bank Transfer,Yes,102.76,498.19,Yes,Yes,Fiber,Yes,No,No,No,No,Yes,9.01,1900.19,1,2,1,No,158.87,26.43,3.0,75.0,50,Yes
CUST-00417,65,Female,Suburban,Married,0,Bachelor,71,One Year,Credit Card,Yes,38.34,2856.8,Yes,No,Fiber,Yes,No,Yes,No,Yes,Yes,297.52,1811.97,5,0,0,Yes,273.91,76.42,4.0,-35.0,125,No
CUST-00418,71,Male,Suburban,Single,3,Bachelor,51,One Year,Bank Transfer,Yes,104.46,5538.85,Yes,Yes,No,No,No,No,No,No,No,0.0,1432.56,0,1,0,Yes,0.0,0.0,3.0,42.0,145,No
CUST-00419,22,Female,Rural,Single,2,Bachelor,57,Two Year,Credit Card,Yes,44.87,2504.79,Yes,Yes,Fiber,Yes,No,Yes,No,No,No,189.35,1219.79,0,0,1,Yes,229.7,58.57,2.0,-79.0,40,No
CUST-00420,54,Female,Urban,Married,2,Master,58,One Year,Bank Transfer,Yes,73.55,4283.42,No,No,Fiber,No,Yes,No,No,Yes,No,374.88,0.0,3,1,0,Yes,143.59,21.62,4.0,-81.0,354,No
CUST-00421,48,Female,Suburban,Married,2,Bachelor,36,Month-to-Month,Electronic,Yes,42.14,1489.15,Yes,No,Fiber,Yes,No,No,Yes,No,Yes,214.09,797.22,2,0,0,No,255.01,45.05,4.0,-8.0,362,No
CUST-00422,29,Male,Suburban,Married,3,Master,10,Two Year,Electronic,Yes,22.86,234.92,Yes,Yes,Fiber,No,Yes,No,Yes,No,Yes,338.39,271.26,3,2,1,No,56.47,10.39,1.0,70.0,23,Yes
CUST-00423,52,Male,Urban,Married,0,Master,50,One Year,Credit Card,No,47.55,2479.56,Yes,Yes,DSL,No,Yes,No,No,Yes,No,258.56,1593.61,3,0,2,No,38.46,6.19,4.0,83.0,302,No
CUST-00424,47,Female,Urban,Single,2,Bachelor,37,One Year,Electronic,No,89.73,3273.08,Yes,Yes,No,No,No,No,No,No,No,0.0,715.35,1,0,1,No,0.0,0.0,4.0,51.0,283,No
CUST-00425,65,Male,Rural,Married,2,Master,20,Month-to-Month,Credit Card,No,82.6,1702.54,Yes,No,Fiber,No,No,No,Yes,No,Yes,303.25,1368.79,4,0,0,No,122.81,15.09,4.0,-58.0,35,Yes
CUST-00426,23,Male,Urban,Married,0,Bachelor,13,One Year,Credit Card,No,85.19,1107.35,Yes,Yes,DSL,No,No,No,Yes,No,No,368.45,779.43,4,2,1,Yes,61.79,9.86,4.0,-80.0,276,No
CUST-00427,32,Male,Suburban,Single,0,Bachelor,19,Month-to-Month,Bank Transfer,No,52.2,981.53,Yes,No,No,No,No,No,No,No,No,0.0,982.23,0,2,0,No,0.0,0.0,4.0,-53.0,183,No
CUST-00428,32,Female,Rural,Divorced,0,High School,56,Month-to-Month,Credit Card,No,109.07,6375.76,Yes,Yes,Fiber,Yes,No,Yes,Yes,No,Yes,190.05,1154.5,3,2,2,No,157.34,19.97,4.0,-35.0,324,No
CUST-00429,33,Female,Urban,Married,0,Bachelor,45,One Year,Credit Card,No,111.55,5025.16,Yes,Yes,No,No,No,No,No,No,No,0.0,1623.52,5,1,0,Yes,0.0,0.0,5.0,14.0,153,No
CUST-00430,37,Female,Rural,Married,1,Bachelor,60,One Year,Electronic,Yes,66.54,3979.14,Yes,No,No,No,No,No,No,No,No,0.0,501.2,2,1,0,No,0.0,0.0,4.0,-85.0,181,No
CUST-00431,30,Female,Suburban,Married,0,Master,68,One Year,Credit Card,Yes,134.55,9307.31,Yes,Yes,No,No,No,No,No,No,No,0.0,857.65,0,2,1,Yes,0.0,0.0,4.0,67.0,299,No
CUST-00432,61,Male,Suburban,Single,2,Bachelor,57,Month-to-Month,Credit Card,No,103.72,5771.05,Yes,No,DSL,No,Yes,Yes,No,No,Yes,473.23,347.15,1,1,1,No,55.77,10.36,4.0,-80.0,153,Yes
CUST-00433,59,Female,Urban,Married,0,High School,54,One Year,Bank Transfer,No,112.7,5978.91,Yes,No,DSL,Yes,Yes,No,No,No,Yes,51.91,243.94,1,0,0,Yes,32.67,4.39,4.0,79.0,149,No
CUST-00434,63,Male,Rural,Married,0,Bachelor,37,Month-to-Month,Electronic,Yes,56.05,2163.61,Yes,Yes,No,No,No,No,No,No,No,0.0,1248.88,3,1,0,No,0.0,0.0,2.0,0.0,1,Yes
CUST-00435,48,Female,Urban,Divorced,4,High School,37,One Year,Electronic,No,20.08,756.21,Yes,No,No,No,No,No,No,No,No,0.0,459.27,1,1,0,Yes,0.0,0.0,3.0,-93.0,296,Yes
CUST-00436,51,Male,Urban,Married,1,Master,14,Month-to-Month,Credit Card,Yes,132.5,1915.57,Yes,Yes,Fiber,No,No,No,No,Yes,Yes,417.76,213.62,0,0,1,No,207.91,44.39,4.0,9.0,53,Yes
CUST-00437,46,Male,Urban,Single,0,Master,44,One Year,Credit Card,Yes,126.92,5456.45,Yes,Yes,Fiber,Yes,Yes,No,Yes,Yes,Yes,440.17,1804.49,2,0,0,No,72.61,15.53,3.0,82.0,245,Yes
CUST-00438,20,Female,Urban,Married,2,Bachelor,42,Two Year,Credit Card,Yes,36.01,1519.25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,250.66,1115.2,2,1,0,Yes,59.21,10.34,3.0,,45,No
CUST-00439,26,Male,Suburban,Single,0,Master,1,Month-to-Month,Bank Transfer,Yes,68.63,71.87,Yes,No,No,No,No,No,No,No,No,0.0,355.79,0,0,1,No,0.0,0.0,4.0,-43.0,74,Yes
CUST-00440,28,Female,Rural,Single,0,Bachelor,23,Month-to-Month,Electronic,Yes,105.97,2393.22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,63.56,201.51,2,0,1,No,18.59,5.0,1.0,-96.0,148,Yes
CUST-00441,28,Male,Rural,Married,0,Bachelor,64,One Year,Credit Card,No,104.77,6477.89,Yes,No,DSL,Yes,Yes,No,No,No,No,294.08,327.73,3,0,0,Yes,58.94,15.68,4.0,,2,No
CUST-00442,42,Male,Urban,Married,4,High School,28,One Year,Credit Card,No,131.85,3695.69,Yes,No,Fiber,No,Yes,No,Yes,No,No,253.19,995.54,0,0,0,Yes,292.8,86.33,4.0,10.0,8,No
CUST-00443,39,Male,Urban,Single,2,Bachelor,4,One Year,Electronic,No,38.23,151.22,Yes,Yes,DSL,No,No,No,No,Yes,No,347.39,1370.08,1,0,0,No,88.0,16.85,3.0,8.0,1,No
CUST-00444,59,Female,Suburban,Married,3,Master,41,One Year,Bank Transfer,Yes,75.89,3005.65,Yes,No,No,No,No,No,No,No,No,0.0,1318.43,2,1,0,Yes,0.0,0.0,3.0,-71.0,237,No
CUST-00445,63,Male,Urban,Married,5,High School,60,Month-to-Month,Credit Card,No,32.64,2034.44,Yes,No,DSL,No,No,Yes,Yes,No,No,,374.4,1,2,1,No,45.41,11.49,2.0,-6.0,27,Yes
CUST-00446,26,Female,Rural,Single,4,Bachelor,18,Month-to-Month,Credit Card,Yes,70.65,1334.06,Yes,No,DSL,No,Yes,Yes,No,Yes,No,10.68,1303.63,0,1,0,No,68.53,12.07,3.0,-92.0,289,Yes
CUST-00447,37,Male,Rural,Married,2,Bachelor,63,Month-to-Month,Bank Transfer,Yes,21.96,1393.22,No,No,Fiber,No,No,Yes,No,No,No,305.07,0.0,1,1,0,No,70.75,9.77,3.0,-6.0,180,No
CUST-00448,38,Male,Rural,Single,2,High School,61,Month-to-Month,Electronic,No,136.78,8572.48,Yes,No,Fiber,No,Yes,No,No,No,Yes,211.57,983.01,1,1,1,No,178.04,35.01,3.0,-6.0,314,No
CUST-00449,27,Male,Urban,Married,1,Bachelor,49,One Year,Bank Transfer,Yes,88.52,4492.99,No,No,DSL,No,No,No,No,No,Yes,459.88,0.0,2,0,1,Yes,52.86,15.07,4.0,-60.0,265,Yes
CUST-00450,39,Female,Suburban,Married,0,High School,47,Month-to-Month,Credit Card,Yes,130.47,6255.54,Yes,No,Fiber,No,No,Yes,Yes,Yes,Yes,320.89,731.75,1,2,1,No,133.91,17.98,4.0,-50.0,82,No
CUST-00451,46,Female,Urban,Married,2,Master,39,Two Year,Credit Card,Yes,27.79,1034.32,Yes,No,Fiber,No,No,No,Yes,Yes,No,199.35,379.3,5,2,0,Yes,208.9,,4.0,84.0,348,No
CUST-00452,26,Male,Urban,Divorced,2,Master,6,Two Year,Bank Transfer,No,49.57,287.23,Yes,No,No,No,No,No,No,No,No,0.0,1759.56,3,0,0,No,0.0,0.0,4.0,100.0,252,Yes
CUST-00453,22,Female,Suburban,Single,4,Bachelor,53,Two Year,Bank Transfer,Yes,53.72,2724.98,Yes,No,DSL,No,No,No,Yes,No,Yes,452.64,503.05,1,2,1,Yes,12.02,1.53,2.0,-40.0,257,No
CUST-00454,57,Female,Rural,Married,1,Master,25,Two Year,Credit Card,No,70.27,1670.65,No,No,No,No,No,No,No,No,No,0.0,0.0,2,1,0,Yes,0.0,0.0,3.0,-95.0,47,No
CUST-00455,28,Male,Rural,Married,2,High School,65,Month-to-Month,Bank Transfer,No,124.37,7927.38,Yes,No,Fiber,Yes,Yes,No,No,No,No,163.46,1442.52,3,4,0,No,278.74,81.93,1.0,18.0,133,Yes
CUST-00456,18,Female,Rural,Married,2,Bachelor,5,Two Year,Credit Card,No,70.25,347.48,Yes,No,DSL,No,No,Yes,No,No,No,471.75,1398.75,2,0,0,No,85.04,13.46,5.0,-75.0,299,No
CUST-00457,70,Male,Rural,Married,0,Bachelor,65,Month-to-Month,Credit Card,No,46.6,2950.87,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,327.02,1620.76,3,1,0,No,44.99,7.23,5.0,-95.0,198,No
CUST-00458,59,Female,Urban,Married,2,High School,8,Month-to-Month,Electronic,Yes,28.45,217.68,Yes,No,Fiber,No,Yes,Yes,No,Yes,No,266.36,449.35,3,2,1,No,193.96,,2.0,-48.0,291,Yes
CUST-00459,18,Female,Suburban,Married,1,Master,39,Two Year,Electronic,Yes,30.33,1186.56,No,No,DSL,No,No,Yes,No,No,Yes,101.77,0.0,3,1,0,Yes,91.53,24.06,4.0,-40.0,135,No
CUST-00460,71,Male,Urban,Single,1,High School,43,Month-to-Month,Bank Transfer,Yes,118.81,4992.86,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,416.69,339.18,2,1,0,No,92.04,,5.0,60.0,82,No
CUST-00461,56,Male,Urban,Married,1,Master,5,Two Year,Electronic,Yes,77.82,400.64,No,No,DSL,No,No,No,No,Yes,Yes,102.1,0.0,1,0,1,No,80.48,11.65,4.0,72.0,265,No
CUST-00462,63,Female,Suburban,Married,0,Bachelor,4,One Year,Electronic,No,114.4,435.1,Yes,Yes,Fiber,Yes,No,No,No,No,No,124.13,655.88,2,4,0,No,254.16,61.3,4.0,-7.0,357,Yes
CUST-00463,22,Female,Suburban,Married,1,High School,1,Two Year,Bank Transfer,Yes,108.7,112.42,Yes,Yes,Fiber,Yes,No,No,Yes,No,Yes,95.93,1408.98,0,1,0,No,63.29,11.46,3.0,-61.0,218,No
CUST-00464,66,Female,Suburban,Divorced,2,Master,56,Month-to-Month,Electronic,Yes,37.6,2201.18,Yes,No,DSL,Yes,Yes,No,No,No,No,79.07,100.65,2,0,1,No,,3.17,3.0,-77.0,348,No
CUST-00465,39,Male,Urban,Single,1,Bachelor,45,One Year,Electronic,No,38.58,1773.41,No,No,Fiber,No,No,No,No,Yes,No,476.66,0.0,2,1,0,No,250.49,68.75,4.0,-9.0,18,No
CUST-00466,43,Male,Urban,Married,1,Bachelor,65,Month-to-Month,Credit Card,No,118.19,7862.14,Yes,No,Fiber,No,No,Yes,No,No,Yes,301.02,921.86,1,1,0,No,190.26,53.93,4.0,-56.0,17,No
CUST-00467,70,Male,Urban,Married,0,Bachelor,3,Two Year,Credit Card,No,113.76,356.09,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,318.92,1920.55,2,1,1,No,69.61,20.16,,-63.0,178,No
CUST-00468,23,Male,Urban,Divorced,0,High School,22,Month-to-Month,Bank Transfer,No,69.14,1476.91,Yes,Yes,No,No,No,No,No,No,No,0.0,1792.62,2,1,0,No,0.0,0.0,2.0,56.0,22,No
